"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","module","motd","password"
"2020-08-01 16:18:53","14.173.59.159","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"array1_luutru;array1_Chi%5fBo;array1_sao%5fluu;",,"N"
"2020-08-01 16:18:54","113.176.64.41","tcp",873,,"rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Accounting|finances and cost;ADMIN|office admin/account;Catalogues|suppliers catalogues free access;DELABIE|DELAY sales Folder;homes|user home;Mag;Mark|Laptop Backup;Mark|laptop backup2;Mark|mobile;mark-laptop-backup;music|System default shared folder;NetBackup|System default shared folder;OASE;photo|System default shared folder;Purchasing;RainBird;Sales|Admin;surveillance|System default shared folder;video|System default shared folder;Walton|tap;Willy|Willy Backup;home|~;",,"N"
"2020-08-01 16:18:56","118.68.158.47","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:19:05","171.244.9.117","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:19:06","115.79.196.94","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Company|PropertiesCompany;docker;HDD|8T;HDD|Raid 5;homes|user home;music|System default shared folder;NetBackup|System default shared folder;Office|Form template;photo|System default shared folder;surveillance|System default shared folder;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:19:08","103.92.24.215","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:19:12","103.39.94.11","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",0,,"etc|etc;boot|boot;sysbackup|system backup;",,"N"
"2020-08-01 16:19:12","14.249.204.245","tcp",873,"static.vnpt.vn","rsync",45899,"VN","BAC GIANG","BAC GIANG",517311,,"Adm;Consumption;dup79;grad51;grad52;grad71;grad73;Grading;hay81;homes|user home;HUYENMD;kkt0110;LEATT;lovem3375;luciawon1012;lywjs1220;Marker;MD;Mr.lee;mtourjang;MX;MXPT;MXPT1;MXPT2;mxpt3;MYA910422;NetBackup|System default shared folder;Nham;patt42;Patten;Plot;Print;PSY;QC;thuan;trang85;util;viko;Work;yangjiy;Yeon;yong74;#354#240#204#354#262#264|#352#263#265#354#234#240;#355#232#214#352#263#204#354#236#245#353#266#200;home|~;",,"N"
"2020-08-01 16:19:13","115.74.63.65","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"ADMIN;DU.ND;EM.TTU;HIEN.DTK;HO.VV;homes|user home;MailPlus|Synology MailPlus;NetBackup|System default shared folder;OANH.NTH;photo|System default shared folder;surveillance|System default shared folder;THI.CTM;THIEN.NC;THPTUVK;TOAN.HB;TRUC.NT;web|System default shared folder;xcloud;home|~;",,"N"
"2020-08-01 16:19:13","42.115.75.204","tcp",873,,"rsync",131178,"VN","HA NOI","HANOI",517311,,"chat;homes|home;music|System default shared folder;photo|System default shared folder;Shared|For Everyone on Network;surveillance|System default shared folder;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:19:13","210.211.99.118","tcp",873,,"rsync",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"tandn;root;",,"N"
"2020-08-01 16:19:53","171.244.9.148","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:19:55","45.117.170.79","tcp",873,"mx17079.superdata.vn","rsync",45544,"VN","HA NOI","HANOI",0,,"code;mysql;",,"N"
"2020-08-01 16:19:56","103.74.119.242","tcp",873,,"rsync",63759,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:19:56","203.171.18.2","tcp",873,"static.cmcti.vn","rsync",45903,"VN","HA NOI","HANOI",0,,"backup;df;chk;",,"N"
"2020-08-01 16:20:06","118.70.184.21","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:20:06","103.92.25.84","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:20:07","171.245.248.176","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:20:07","115.74.246.156","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"ActiveBackupforBusiness;backup;backup|test;Bravo;chat;DATA|D#341#273#256 LI#341#273#206U CTY CP HO#303#200NG GIA;DATA|TNHH;ERP|Backup 1C;homes|user home;MailPlus|Synology MailPlus;NetBackup|System default shared folder;surveillance|System default shared folder;home|~;",,"N"
"2020-08-01 16:20:07","27.75.232.47","tcp",873,"localhost","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,,,
"2020-08-01 16:20:09","123.20.252.184","tcp",873,,"rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:20:11","103.21.150.27","tcp",873,,"rsync",38732,"VN","HA NOI","HANOI",0,,"website_plus28;",,"N"
"2020-08-01 16:20:11","171.244.9.71","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:20:20","203.113.172.113","tcp",873,,"rsync",7552,"VN","HA NOI","HANOI",517312,,"PUBLIC_RES|public_resource;NGINX|NGINX file;WEB_RES|WEB RES;",,"N"
"2020-08-01 16:20:26","171.244.9.150","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:20:33","123.24.169.96","tcp",873,,"rsync",45899,"VN","HA NOI","HANOI",517311,,"downloads;homes|user home;music|System default shared folder;photo|System default shared folder;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:20:34","113.162.55.226","tcp",873,"dynamic.vdc.vn","rsync",45899,"VN","HAI PHONG","HAI PHONG",517311,,"GNbakup;",,"N"
"2020-08-01 16:20:40","118.70.233.164","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,"disk2_BKfrONE;disk2_web;",,"N"
"2020-08-01 16:20:42","27.67.50.10","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"castis_failover|/castis/failover Sync between active and backup;",,"N"
"2020-08-01 16:20:42","203.171.18.5","tcp",873,"static.cmcti.vn","rsync",45903,"VN","HA NOI","HANOI",0,,"backup;df;chk;",,"N"
"2020-08-01 16:20:43","115.84.182.79","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",0,,"data;nhaccuatui;www;",,"N"
"2020-08-01 16:20:43","43.239.222.210","tcp",873,"dc222.kdata.vn","rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:20:44","14.169.168.233","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:20:46","115.74.225.137","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","TAY NINH","TAY NINH",517312,,"congvanden;vanbanden;congvandi;",,"N"
"2020-08-01 16:20:48","171.244.9.119","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:20:49","115.74.189.3","tcp",873,"adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"disk1_linhtinh;",,"N"
"2020-08-01 16:20:51","42.113.27.19","tcp",873,,"rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,,,
"2020-08-01 16:20:58","171.246.241.239","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,"Public;SmartWare;TimeMachineBackup;GPVNDATA;",,"N"
"2020-08-01 16:20:58","27.67.50.8","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"castis_failover|/castis/failover Sync between active and backup;",,"N"
"2020-08-01 16:21:01","113.188.184.172","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:21:03","125.212.225.45","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,"webdata;",,"N"
"2020-08-01 16:21:05","113.160.170.74","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"1BOD-3Legal-|Garry Prior legal department;1BOD-BusinessPlan-|BOD BusinessPlan working folder;1BOD-Martin-William-Folder|Working folder for and between Martin and William only.;1BOD-workingfolder|BOD working folder file RW;Cam3VN-1BOD-Contracts|Board Of Directors agreements folder;D0-SYSR-2PROCE-RO|ISO900:2015 Procedures;D0-SYSR-2PRTCL-RO|ISO9001:2015 Protocols;D0-SYSR-3FORMS-|Forms System Reserved applicable all departments;D0-SYSR-ARCHIVE-RO|0SystemReserver Archive folder;D0-SYSR-ISO9001QMS-RO|ISO9001:2015 QMS;D0-SYSR-PndPROC-RW|0SYSR department pending Procedures;D1-BOD-3FORMS-|Board Of Directors Forms;D1-BOD-3REPORT-|Board of Directors REPORT folder;D1-BOD-ARCHIVE-RO|1Board of Directors department folder;D1-BOD-PndPROC-RW|1BOD department pending Procedures;D1-CamelinaAsia-old|old files Indonesia;D2-GMT-3FORMS-|General Managegment FORMS;D2-GMT-3REPORT-|Local General Management REPORT Folder;D2-GMT-ARCHIVE-RO|2General Management department ARCHIVE folder;D2-GMT-PndPROC-RW|2Genaral Local management department pending Procedures;D3-ADM-3FORMS-|Accounting/Administration Department FORMS;D3-ADM-ARCHIVE-RO|3Administration department Archive folder;D3-ADM-Legal-3REPORT|Accounting and Legak Report Folder;D3-ADM-PndPROC-RW|3Accounting department pending PROC;D3-ADM-SG-Payment-Approval|Approval transactions form by Singapore;D3-ADM-VN-Transactions-RW|Vinh bank-cash transactions internal;D3-Legal-3FORMS-|Legal Department FORMS;D3-LEGAL-ARCHIVE-RO|3Legal deparment ARCHIVE folder;D3-LEGAL-PndPROC-RW|3Legal department pending PROC;D4-MARKT-PR-ARCHIVE-RO|4Marketing and Public Relations department ARCHIVE folder;D4-MARKT-PR-PndPROC-RW|4Martketing&PR department pending PROC;D4-MRKT-PR-3FORMS-|Marketing and Sales Department FORMS;D4-MRKT-PR-3REPORT-|Marketing and PR REPORT Folder;D5-HR-3FORMS-|Human Resources Department FORMS;D5-HR-3REPORT-|Human Resourches REPORT folder;D5-HR-ARCHIVE-RO|5Human Resourches department ARCHIVE folder;D5-HR-PndPROC-RW|5Human Resourches pending PROC;D6-Agri-3FORMS-|Plantations/Agriculture Department FORMS;D6-Agri-3REPORT-|Plantations Agriculture department REPORT folder;D6-AGRI-ARCHIVE-RO|6Plantation department ARCHIVE folder;D6-AGRI-PndPROC-RW|6Plantation department pending PROC;D6-PROD-3FORMS-|Manufacturing/Productions Department FORMS;D6-PROD-3REPORT-|Manufacturing&Production Department REPORT folder;D6-PROD-ARCHIVE-RO|6Manufacturing department(s) ARCHIVE folder;D6-PROD-PndPROC-RW|6Manufacturing department(s) pending PROC;D7-SAPU-3FORMS-|Sales and Purchases Department FORMS;D7-SAPU-3REPORT-|Sales, Purchase, Import, Export Department REPORT folder;D7-SAPU-ARCHIVE-RO|7Sales and Purchase department ARCHIVE folder;D7-SAPU-PndPROC-RW|7Sales&Purchase department pending PROC;D8-RnD-3FORMS-|Research and Development Department FORMS;D8-RnD-3REPORT-|Research&Development REPORT Folder;D8-RnD-ARCHIVE-RO|8Reseach&Development department ARCHIVE folder;D8-RnD-Lab-QMS-RW|RnD working directory Luong and William;D8-RnD-PndPROC-RW|8Research&Development department pending PROC;D9-IT-3FORMS-|IT Department FORMS;D9-IT-3REPORT-|IT Department REPORT folder;D9-IT-ARCHIVE-RO|9IT department ARCHIVE folder;D9-IT-PndPROC-RW|9IT department pending PROC;D9-IT-Webdesign-SG|Sinagpore webdesing;D9-Websites-VN-RW|Vinh internal workfolder;DEP-0SYSR-|System Reserved apllicable for all Departments;DEP-1BOD-|Board Of Directors Department;DEP-2GMT-|General Local Management Department;DEP-3ADM-|Administration/Accounting Departmant;DEP-3Legal-|Legal Department;DEP-4MRKT-PR-|Marketing and PR Department;DEP-5HR-|Human Resources Department;DEP-6Agri-|Plantations Agriculture Department;DEP-6PROD-|Production Manufacturing Department;DEP-7SAPU-|Sales, Purchase, Import and Export Department;DEP-8RnD-|Research and Development Department;DEP-9IT-|IT Department;docker;homes|user home;NetBackup|System default shared folder;Network|Group network;OneStopVN-Backup|Back-up files Nas OneStopVN;Photos|Pictures collection;Public|Public folder;RnD-Pictures|RnD dedicated photo-picture directory;Shared-ACC|Accountant department Workfolder;Shared-HR|Human Resourches Workfolder;Shared-IT|IT Department Workfolder;Shared-MNGT|Management WorkingFolder;Shared-MRKT|Marketing department Workfolder;Shared-PM|Project Management Workfolder;Shared-PROD|Production and Plantation Workfolder;Videos|Videos collections;home|~;",,"N"
"2020-08-01 16:21:06","42.115.80.108","tcp",873,,"rsync",131178,"VN","HA NOI","HANOI",517311,,"array1_share;",,"N"
"2020-08-01 16:21:06","43.239.221.197","tcp",873,"dc221.kdata.vn","rsync",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"super;sdyxz2yn;sdyxz2yntest;sdyxz2ynsongshen;",,"N"
"2020-08-01 16:21:35","222.255.216.206","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:21:35","171.247.179.169","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"administration;DDC|DDC data;homes|user home;music|System default shared folder;music_1|MP3 Music;NetBackup|System default shared folder;photo|System default shared folder;surveillance|System default shared folder;TRI|Header;Video|System default shared folder;Video_1|System default shared folder;home|~;",,"N"
"2020-08-01 16:21:37","116.118.119.43","tcp",873,,"rsync",7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"cluster_sync;",,"N"
"2020-08-01 16:21:37","42.112.60.119","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:21:37","103.104.120.235","tcp",873,"static-ptr.vndata.vn","rsync",135932,"VN","HA NOI","HANOI",0,,"edge-conf;backend-conf;aws-conf;backend-scripts;geoip2;gateway-conf;gdnsd;",,"N"
"2020-08-01 16:21:52","103.92.24.69","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:21:55","43.239.222.207","tcp",873,"dc222.kdata.vn","rsync",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:22:00","171.244.9.149","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:22:02","42.116.52.228","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:22:10","222.255.206.232","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Deploy|Firmware and Config;AccessAllowStorage|AutoFaceID Data;AccessStorage|FaceID Data;vmail|Email Clouds;1160144|H#341#273#231i #304#221#341#273#223ng Khoa CNTT;1160146|L#341#272#255p tr#303#254nh h#306#260#341#273#233ng #304#221#341#273#221i t#306#260#341#273#243ng (L#303#275 thuy#341#272#277t);1160153|Gi#341#272#243ng vi#303#252n Khoa CNTT;1160159|L#341#272#255p tr#303#254nh h#306#260#341#273#233ng #304#221#341#273#221i t#306#260#341#273#243ng (L#303#275 thuy#341#272#277t);1160161|LT - Nh#341#272#255p m#303#264n CNTT K24 (Kho t#303#240i li#341#273#207u);1160165|L#341#272#255p tr#303#254nh h#306#260#341#273#233ng #304#221#341#273#221i t#306#260#341#273#243ng (Th#341#273#261c h#303#240nh 01);1160166|L#341#272#255p tr#303#254nh h#306#260#341#273#233ng #304#221#341#273#221i t#306#260#341#273#243ng (L#303#275 thuy#341#272#277t);1160167|L#341#272#255p tr#303#254nh h#306#260#341#273#233ng #304#221#341#273#221i t#306#260#341#273#243ng (Th#341#273#261c h#303#240nh 01);1160168|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (L#303#275 thuy#341#272#277t);1160169|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (L#303#275 thuy#341#272#277t);1160171|Th#306#260 vi#341#273#207n s#341#273#221 - Khoa CNTT;1160172|LT - MMT v#303#240 #304#220T#304#220M K24 (Kho t#303#240i li#341#273#207u);1160173|Family Storage;1160176|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (L#303#275 thuy#341#272#277t);1160177|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (L#303#275 thuy#341#272#277t);1160178|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (Th#341#273#261c h#303#240nh 01);1160179|C#306#241 s#341#273#237 d#341#273#257 li#341#273#207u (Th#341#273#261c h#303#240nh 02);1160180|LT - C#303#241c n#341#273#201n t#341#272#243ng PTPM K24 (Kho t#303#240i li#341#273#207u);1160181|Kho t#303#240i li#341#273#207u Thi#303#252n Minh;1160183|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160184|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160185|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160186|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160187|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160189|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160190|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160191|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160192|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160193|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160194|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160195|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (L#303#275 thuy#341#272#277t);1160197|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160198|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160199|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160200|TMM Staff;1160201|Ph#303#241t tri#341#273#203n Ph#341#272#247n m#341#273#201m CloudGate (Mobile);1160202|#304#220#303#240o t#341#272#241o #304#220i#341#273#207n to#303#241n #304#221#303#241m m#303#242y;1160203|AdVideosClips;1160205|Nh#341#272#255p m#303#264n M#341#272#241ng m#303#241y t#303#255nh v#303#240 #304#221i#341#273#207n to#303#241n #304#221#303#241m m#303#242y (Th#341#273#261c h#303#240nh 01);1160206|Nh#341#272#255p m#303#264n M#34",,"N"
"2020-08-01 16:22:20","123.30.41.149","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:22:20","103.28.37.204","tcp",873,,"rsync",131353,"VN","HA NOI","HANOI",0,,"code_galle;db_galle;code_dhts;db_dhts;",,"N"
"2020-08-01 16:22:20","27.0.12.212","tcp",873,"mx12212.superdata.vn","rsync",45544,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"code_backup;data_backup;data_duyanh;mysql_duyanh;",,"N"
"2020-08-01 16:22:21","171.244.9.65","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:22:22","103.234.38.160","tcp",873,,"rsync",45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,";*************************************************************************;*|Welcome to VIETHOSTING.COM's Mirrors*;*|*;*|https://www.viethosting.com*;*|*;*************************************************************************;*|Hostname:     mirrors.viethosting.com*;*|IP Addresses: 103.234.38.160*;*|Location:     VIET HOSTING CO., LTD, HCMC, VIET NAM*;*|Bandwidth:    1000 Mbps*;*|*;*|If you experience any trouble with this mirror, please contact *;*|admin@viethosting.com.*;*|*;*************************************************************************;*|This http/rsync service is an unsupported service. Use *;*|entirely at your own risk - no warranty is expressed or implied. *;*|All transfers are logged.*;*|*;*************************************************************************;;;centos|mirros.viethosting.vn - CentOS Mirror;apache|mirros.viethosting.vn - Apache Mirror;",,"N"
"2020-08-01 16:22:23","103.20.148.40","tcp",873,"hosted-by.vonline.vn","rsync",131367,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"kerio;mysql;vhosts;",,"N"
"2020-08-01 16:22:26","123.30.106.239","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"XianMoJie;",,"N"
"2020-08-01 16:22:27","124.158.5.78","tcp",873,"mail.tecapro.com.vn","rsync",38732,"VN","HA NOI","HANOI",0,,"zimbra;LdapZimbraRestore;LdapZimbraBackup;",,"N"
"2020-08-01 16:22:27","103.9.206.80","tcp",873,,"rsync",135905,"VN","THUA THIEN-HUE","HUE",0,,"XianMoJie;",,"N"
"2020-08-01 16:22:40","27.67.64.6","tcp",873,"localhost","rsync",7552,"VN","HA NOI","HANOI",517312,,"castis_failover|/castis/failover Sync between active and backup;",,"N"
"2020-08-01 16:22:44","118.69.170.53","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,"DB_BACKUP;",,"N"
"2020-08-01 16:23:15","103.92.26.3","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:23:17","14.231.190.153","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:23:33","116.104.212.205","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:23:33","171.246.209.22","tcp",873,"dynamic-ip-adsl.viettel.vn","rsync",7552,"VN","BINH DUONG","THU DAU MOT",517312,,,,
"2020-08-01 16:23:37","171.247.168.49","tcp",873,"dynamic-adsl.viettel.vn","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"BARACUDA-1TB|HDD Seagate Baracuda 1TB (64MB) 7200Rpm;homes|user home;HUAN-BL|Hu#341#272#245n B#341#272#243o L#341#273#231c;MAINGUYEN|Cong Ty TNHH Mot Thanh Vien Dich Vu MAI NGUYEN;NetBackup|System default shared folder;SEAGATE-2TB|SEAGATE SkyHawk 2TB;surveillance|System default shared folder;TAN-LAN|B#303#271i T#341#272#245n L#303#242n;THAI-THUYEN|Duong Thai Thuyen;THUY-THINH|Thanh Thuy - Duong Van Thinh;TRANG-STORAGE;usbshare1|SanDisk Corp.;web|System default shared folder;",,"N"
"2020-08-01 16:23:38","171.244.9.72","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:23:56","125.212.225.9","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,"datasync;sms-bak;db8backupset;db8archivelog;",,"N"
"2020-08-01 16:23:58","117.6.51.211","tcp",873,,"rsync",7552,"VN","HA NOI","HANOI",517312,,"disk2_BackupT2;disk3_BackupT4;usbdisk3;",,"N"
"2020-08-01 16:23:58","210.211.127.8","tcp",873,,"rsync",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:23:58","113.161.198.69","tcp",873,"static.vnpt.vn","rsync",45899,"VN","DONG THAP","CAO LANH",517311,,,,
"2020-08-01 16:23:58","123.30.107.194","tcp",873,"mail.idcdongnai.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,"Sv_107.5;Sv_107.8;Sv_110.195;Sv_10.113;Sv_10.19;LHH_10.16;Sv_10.105_CT2;Sv_10.116;Sv_10.11;SV_110.167;VPS_110.183;Sv_107.10;Sv_10.33_ChamCong;10.32.NhonTrach;Sv_110214;Noidung_qlvbdothibh;Noi.dung.qlvb.trungdung;110.184_TreEm;VPS_110.208;VPS_110.209;",,"N"
"2020-08-01 16:24:07","103.92.26.99","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:24:10","123.30.107.200","tcp",873,"static.vnpt.vn","rsync",45899,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:24:16","27.71.227.168","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:24:16","103.92.25.166","tcp",873,,"rsync",135915,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,,,
"2020-08-01 16:24:17","203.171.18.6","tcp",873,"static.cmcti.vn","rsync",45903,"VN","HA NOI","HANOI",0,,"backup;df;chk;",,"N"
"2020-08-01 16:24:17","171.244.9.232","tcp",873,,"rsync",38731,"VN","HA NOI","HANOI",517312,,,,
"2020-08-01 16:24:18","27.74.254.175","tcp",873,,"rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"ActiveBackupforBusiness;homes|user home;MailPlus|Synology MailPlus;music|System default shared folder;NetBackup|System default shared folder;photo|System default shared folder;surveillance|System default shared folder;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:24:19","1.55.95.17","tcp",873,,"rsync",18403,"VN","HA NOI","HANOI",517311,,,,
"2020-08-01 16:24:20","27.68.126.137","tcp",873,"localhost","rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"ActiveBackupforBusiness;docker;Gallery|All Photos - All Videos;HomeCameras|Camera at home;homes|user home;Mobile|Gallery All Photos - All Video from Mobile;NetBackup|System default shared folder;Resilio|Sync;Software-Plugins-Tools-Tutorials|All softwares, plugins for web, tools and tutorials;video|System default shared folder;web|System default shared folder;home|~;",,"N"
"2020-08-01 16:24:20","113.174.200.75","tcp",873,"static.vnpt.vn","rsync",45899,"VN","KON TUM","KON TUM",517311,,,,
"2020-08-01 16:24:24","125.212.209.101","tcp",873,,"rsync",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"root;",,"N"
